entidade;numero_processo;contrato;num_contrato_orgao;objeto;valor_global;cnpj;razao_social;data_de_celebracao;data_de_vigencia;situacao;local_da_execucao;modalidade_de_contratacao;subtipo_de_contrato;tipo_de_aquisicao;arquivo_origem;data_inicio;data_fim
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03341/2023;045/2023/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Condicionadores de Ar (Tipo HI WALL) incluindo instalacao, para atender os Orgaos/Entidades do Poder Executivo do Estado de Mato Grosso, que deriva da adesao a Ata de Registro de Precos no 017;3790.0;05083549000100;JH CORREA COMERCIO DE PRODUTOS ELETROELETRONICOS E PAPELARIA LTDA;2023-11-29;29/11/2023 a 29/11/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_23.xls;2023-11-29;2024-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02256/2022;041/2022/SEDEC;"O presente Contrato tem como objeto a contratacao de licenca de uso de plataforma web de gerenciamento de reputacao online (ORM), mediante assinatura anual, conforme condicoes e especificacoes constantes no Termo de referencia e neste contrato; 1.2. Este";93131.04;12399451000122;VARANIS DE SOUZA E SILVA SOUZA LTDA;2023-11-17;16/11/2023 a 16/11/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;SERVIOS DE TECNOLOGIA DE INFORMTICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_23.xls;2023-11-16;2024-11-16
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2023/01640;03474/2023;046/2023/SEDEC;O objeto do presente Contrato de Patrocinio relacionados a producao audiovisual e outros servicos correlatos, para producao de videodocumentario de longa-metragem para veiculacao global em plataforma de streaming com intuito de promover e divulgar o Parqu;3500000.0;07929498000110;DUO2.TV LTDA;2023-12-04;04/12/2023 a 04/12/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;INEXIGIBILIDADE LEI 14133/2021;Convnio;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_23.xls;2023-12-04;2026-12-04
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03339/2023;044/2023/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Condicionadores de Ar (Tipo HI WALL) incluindo instalacao, para atender os Orgaos/Entidades do Poder Executivo do Estado de Mato Grosso, que deriva da adesao a Ata de Registro de Precos no 017;8680.0;05083549000100;JH CORREA COMERCIO DE PRODUTOS ELETROELETRONICOS E PAPELARIA LTDA;;29/11/2023 a 29/11/2024;CANCELADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_23.xls;2023-11-29;2024-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03340/2023;044/2023/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Condicionadores de Ar (Tipo HI WALL) incluindo instalacao, para atender os Orgaos/Entidades do Poder Executivo do Estado de Mato Grosso, que deriva da adesao a Ata de Registro de Precos no 017;8680.0;05870717000108;STILUS MAQUINAS E EQUIPAMENTOS PARA ESCRITORIO LTDA;2023-11-29;29/11/2023 a 29/11/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_23.xls;2023-11-29;2024-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2023/00523;01258/2024;013/2013/SEDEC;Contratacao de empresa especializada no servicos de Emissao de Certificados Digitais.;0.0;43690572000152;GLOBALSEC TECNOLOGIA DA INFORMACAO LTDA;;12/06/2023 a 10/06/2024;CANCELADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;PRESTAO DE SERVIOS DE TECNOLOGIA DA INFORMAO;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_23.xls;2023-06-12;2024-06-10
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01693/2023;009/2023/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos de agenciamento e fornecimento de passagens aereas nacionais e internacionais por meio de ferramenta on-line de autoagendamento (self-booking), para;1600000.0;36932853000109;ARARAUNA TURISMO ECOLOGICO LTDA;2023-05-15;15/05/2023 a 15/05/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;SERVIO DE AGENCIAMENTO DE VIAGENS;33 - PASSAGENS E DEPESAS COM LOCOMOCAO;transparencia_excel_23.xls;2023-05-15;2025-05-15
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2023/00649;02456/2023;021/2023/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Condicionadores de Ar (Tipo HI WALL) incluindo instalacao, para atender os Orgaos/Entidades do Poder Executivo do Estado de Mato Grosso, que deriva da adesao a Ata de Registro de Precos no 017;7580.0;05083549000100;JH CORREA COMERCIO DE PRODUTOS ELETROELETRONICOS E PAPELARIA LTDA;2023-07-24;24/07/2023 a 22/07/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_23.xls;2023-07-24;2024-07-22
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;213297;00882/2020;014/2020/SEDEC;. O objeto do presente contrato e a locacao do imovel urbano, nao residencial, situado a Rua Voluntarios da Patria, no 118, esquina com a Rua Engenheiro Ricardo Franco, Centro Historico de Cuiaba-MT, conforme especificacoes e quantitativos constantes nest;132606.6;00015167828104;Ricardo Jose Simoes de Arruda;2024-02-09;13/02/2024 a 12/02/2025;CELEBRADO;;DISPENSA DE LICITACAO;Locao de Imveis;Locacao de Bens;transparencia_excel_24.xls;2024-02-13;2025-02-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00357/2024;004/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos de Desinsetizacao, Dedetizacao, Descupinizacao e Desratizacao com fornecimento de mao de obra qualificada, equipamentos, ferramentas e todos os;23016.29;28955196000197;SORRISO PRIME LTDA;2024-02-09;09/02/2024 a 09/02/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-02-09;2025-02-09
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00171/2024;002/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de generos alimenticios (cafe em po e cha mate) para atender as demandas da Secretaria de Estado de Desenvolvimento Economico - SEDEC, conforme especificacoes e condicoes tecnicas constantes no E;15336.0;28072565000101;NAKA EXPRESS GENEROS ALIMENTICIOS LTDA;2024-01-16;16/01/2024 a 15/01/2025;CANCELADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GNEROS DE ALIMENTAO;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-01-16;2025-01-15
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2023/02211;00173/2024;003/2024/SEDEC;O objeto do presente instrumento consiste na contratacao de empresa de prestacao de servicos de engenharia para adequacao do sistema de esgotamento e tratamento de efluente (ETE) do Complexo Turistico da Salgadeira, situado na rodovia MT-251, Km 45, no mu;262000.0;51659341000104;ROCHA BORGES ENGENHARIA CIVIL LTDA;2024-01-12;12/01/2024 a 12/06/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;DISPENSA DE LICITACAO LEI 14133/2021;Estudos e Projetos;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-01-12;2024-06-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00273/2024;002/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de generos alimenticios (cafe em po e cha mate) para atender as demandas da Secretaria de Estado de Desenvolvimento Economico - SEDEC, conforme especificacoes e condicoes tecnicas constantes no;16422.0;28072565000101;NAKA EXPRESS GENEROS ALIMENTICIOS LTDA;2024-01-16;16/01/2024 a 16/01/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GNEROS DE ALIMENTAO;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-01-16;2025-01-16
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00846/2024;007/2024/SEDEC;1.1.	O objeto do presente instrumento e a contratacao de empresa especializada para fornecer gas de cozinha para atendimento as demandas da Secretaria de Estado de Desenvolvimento Economico - SEDEC, nas condicoes estabelecidas no Termo de Referencia e nes;2808.0;03401442000138;GASOLINI COMERCIO E SERVICOS LTDA;2024-03-15;15/03/2024 a 14/03/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GS DE COZINHA;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-03-15;2025-03-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/00055;00725/2024;005/2024/SEDEC;O objeto do presente Contrato consiste na contratacao de servico especializado de Recuperacao de Dados de HDs Defeituosos e configuracao de servidor AD para que funcione em conjunto com Storage, para atender as demandas nos termos da tabela abaixo, confor;46200.0;02612905000148;GIOVANNI DAL PONTE ME;2024-03-05;05/03/2024 a 05/05/2024;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;DISPENSA DE LICITACAO LEI 14133/2021;PRESTAO DE SERVIOS DE TECNOLOGIA DA INFORMAO;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_24.xls;2024-03-05;2024-05-05
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00757/2024;006/2024/SEDEC;Contratacao de empresa especializada em telecomunicacoes, que possuam outorga da ANATEL Agencia Nacional de Telecomunicacoes, para prestacao de servicos de Telefonia Movel Pessoal (SMP - Servico Movel Pessoal), na modalidade Local, Servico Telefonico Co;35570.4;02421421000111;TIM S A;2024-03-08;08/03/2024 a 08/09/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Servios de Telecomunicao;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-03-08;2026-09-08
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01837/2024;012/2024/SEDEC;1.1.	O objeto do presente instrumento e a aquisicao de condicionador de ar tipo piso-teto, incluindo instalacao, conforme especificacoes e condicoes tecnicas constantes no Edital e em seus anexos, que deriva da adesao a Ata de Registro de Precos no 019/20;33897.0;36656877000182;ERICA DE FATIMA GENTIL IORIS LTDA;2024-06-07;07/06/2024 a 07/06/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-06-07;2025-06-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01838/2024;013/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de de smart tvYs, suporte de parede e sistema de videoconferencia, para atender as demandas dos orgaos/entidades do poder Executivo Estadual, conforme especificacoes e condicoes tecnicas constant;57734.4;65149197000251;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA;2024-06-10;10/06/2024 a 10/06/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-06-10;2025-06-10
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01840/2024;014/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de de smart tvYs, suporte de parede e sistema de videoconferencia, para atender as demandas dos orgaos/entidades do poder Executivo Estadual, conforme especificacoes e condicoes tecnicas constant;85667.48;47298329000144;RV PROFICUO LTDA;2024-06-12;12/06/2024 a 12/06/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-06-12;2025-06-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;331137;01412/2020;011/2019;Contratacao de empresa especializada na prestacao de servico de vigilancia desarmada e seguranca patrimonial para atender a demanda no complexo Turistico e Historico de Mimoso.;490155.84;26722100000115;TRUNK SEGURANCA EIRELI - EPP;2024-05-10;14/05/2024 a 13/11/2024;CELEBRADO;;PREGAO ELETRONICO;Vigilncia;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-05-14;2024-11-13
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01384/2024;008/2024/SEPLAG;1.1.	O objeto do presente instrumento e a aquisicao de condicionador de ar tipo piso-teto, incluindo instalacao, conforme especificacoes e condicoes tecnicas constantes no Edital e em seus anexos, que deriva da adesao a Ata de Registro de Precos no 019/20;11299.0;36656877000182;ERICA DE FATIMA GENTIL IORIS LTDA;2024-04-15;15/04/2024 a 15/04/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-04-15;2025-04-15
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01388/2024;009/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Computadores e Notebooks para atender a demanda dos Orgaos/Entidades do Poder Executivo Estadual, que deriva da adesao a Ata de Registro de Precos no 009/2023/SEPLAG, decorrente do Pregao Elet;125475.0;12477490000281;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;2024-04-17;17/04/2024 a 17/04/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-04-17;2025-04-17
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01503/2024;011/2024/SEDEC;1.1.	O objeto do presente instrumento e a prestacao dos servicos de Telefonia Fixa Comutada, na modalidade Local, Servico Telefonico Comutado de Longa Distancia Nacional LDN e Longa Distancia Internacional LDI (tecnologia E1), originarios de terminais;31601.28;76535764000143;OI S/A;2024-05-09;09/05/2024 a 09/05/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;SERVIO DE TELEFONIA;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_24.xls;2024-05-09;2026-05-09
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;93540;00833/2020;007/2020;O objeto do presente instrumento refere-se a contratacao de empresa especializada em coleta e entrega de documentos e pequenas cargas, sendo servicos nao realizados pela empresa Brasileira de correios e telegrafos - ECT, por meio de motocicleta com bau e;32400.0;08967189000106;ANDRE CABRAL DE AQUINO EIRELI ME;2024-05-13;20/05/2024 a 18/05/2025;CELEBRADO;;ADESAO;Manuteno de Mveis e Equip.;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-05-20;2025-05-18
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02054/2024;019/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Computadores para atender a demanda dos Orgaos/Entidades do Poder Executivo Estadual, que deriva da adesao a Ata de Registro de Precos no 009/2023/SEPLAG, decorrente do Pregao Eletronico no 02;810427.5;12477490000281;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;2024-07-12;12/07/2024 a 12/07/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-07-12;2025-07-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00932/2020;015/2020;Contratacao de empresa especializada em prestacao de servicos de manutencao preventiva e corretiva, sem fornecimento de pecas, no elevador da Secretaria de Estado de Desenvolvimento Economico/SEDEC-MT.;7195.08;26775577000169;ELEVAMAT CONSERVADORA DE ELEVADORES LTDA EPP;2023-08-21;23/08/2024 a 21/08/2025;CELEBRADO;;PREGAO ELETRONICO;Manuteno de Mveis e Equip.;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-08-23;2025-08-21
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02232/2024;028/2024/SEDEC;O objeto do presente instrumento e aquisicao de material permanente: CAMINHAO PIPA - Zero km, ano de modelo corrente, cabine frontal, tracao 6x2, motor a diesel, potencia minima de 255 CV, equipado com tanque pipa de no minimo 15.000 litros, de acordo com;2480000.0;07811058000164;M. DIESEL CAMINHOES E ONIBUS LIMITADA;2024-07-26;26/07/2024 a 26/07/2025;ATIVO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-07-26;2025-07-26
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02233/2024;029/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de Servicos de Locacao de Veiculos Administrativos, categorias diversas (sem motorista e sem combustivel), devidamente licenciados junto ao DETRAN, com qui;353424.0;27595780000116;CS BRASIL FROTAS S.A;2024-07-26;26/07/2024 a 26/07/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-07-26;2026-07-26
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/00843;02307/2024;030/2024/SEDEC;Contratacao de empresa para participacao em Rodadas de negocios internacionais para promocao e divulgacao do Estado de Mato Grosso como destino turistico em quatro paises: Argentina, Chile, Bolivia e Peru no evento MEETING BRASIL LATIN AMERICA 2024 que oc;147000.0;27063418000102;J. PASQUINI ORGANIZACAO E PROMOCAO DE EVENTOS EIRELI;2024-08-08;08/08/2024 a 08/11/2024;CELEBRADO;Av. Pres. Getulio Vargas, 1077, Bairro: Goiabeiras, Cuiaba-MT, CEP: 78032-000;INEXIGIBILIDADE LEI 14133/2021;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-08-08;2024-11-08
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02074/2024;021/2024/SEDEC;1.1.	O objeto do presente instrumento e a contratacao de empresa especializada para o fornecimento de de agua mineral natural e vasilhames de acondicionamento, para atender as demandas dos Orgaos/Entidades do Poder Executivo Estadual, no ambito de Cuiaba;1238.76;01354498000153;UGOLINI CAMPOS LTDA;2024-07-12;12/07/2024 a 12/07/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GNEROS DE ALIMENTAO;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-07-12;2026-07-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01944/2024;015/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de COPOS DESCARTAVEIS para atender as demandas dos Orgaos/Entidades do Poder Executivo Estadual, que deriva da adesao a Ata de Registro de Precos no 015/2023/SEPLAG, decorrente do Pregao Eletroni;13390.5;28072565000101;NAKA EXPRESS GENEROS ALIMENTICIOS LTDA;2024-06-20;20/06/2024 a 19/06/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GNEROS DE ALIMENTAO;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-06-20;2026-06-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00844/2020;013/2020;Contratacao de empresa especializada em prestacao de servicos de manutencao preventiva e corretiva, com fornecimento de pecas, de catraca eletronica de acesso para atender a Secretaria de Estado de Desenvolvimento Economico/SEDEC.;6612.48;00551775000155;D.I COMERCIO E SERVICOS LTDA EPP;2024-06-27;12/08/2024 a 12/07/2025;CELEBRADO;;PREGAO ELETRONICO;Manuteno de Mveis e Equip.;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_24.xls;2024-08-12;2025-07-12
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00169/2024;001/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de generos alimenticios acucar, para atender a demanda da Secretaria de Estado de Desenvolvimento Economico - SEDEC;3642.0;02545557000133;COMERCIAL LUAR LTDA;2024-01-16;16/01/2024 a 15/01/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;GNEROS DE ALIMENTAO;30 - MATERIAL DE CONSUMO;transparencia_excel_24.xls;2024-01-16;2025-01-15
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;01975/2024;016/2024/SEDEC;1.1.	O objeto do presente instrumento refere-se a aquisicao de Computadores e Notebooks para atender a demanda da Secretaria de Estado de Desenvolvimento Economico, que deriva da adesao a Ata de Registro de Precos no 016/2023/SEPLAG, decorrente do Pregao;40571.55;65149197000251;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA;2024-06-28;28/06/2024 a 28/06/2025;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Material Permanente;52 - EQUIPAMENTOS E MATERIAL PERMANENTE;transparencia_excel_24.xls;2024-06-28;2025-06-28
